11215,-73.984015,40.669673,16.73676123,2345.416076,50.48111111,60.05021508,423,4603,,,,
11216,-73.950613,40.67976,11.9069338,1726.285714,37.43989547,44.53693126,287,2595,,,,
11217,-73.978718,40.682788,15.01768362,2231.885876,46.1699774,54.92187102,885,3065,,,,
11218,-73.973293,40.644013,18.01786517,2329.438202,53.89606742,64.11250404,89,4625,,,,
11219,-73.995453,40.638534,21.40375,2527.875,60.75,72.26565513,8,4413,,,,
11220,-74.015449,40.643677,21.43222222,2324.111111,61.22111111,72.82606917,18,4249,,,,
11221,-73.930154,40.69153,11.64418803,1690.350427,37.41401709,44.50614743,117,3618,,,,
11222,-73.948986,40.726048,14.87803456,1899.904968,45.36356371,53.96259508,463,3853,,,,
11223,-73.967539,40.601442,16.12333333,2069.5,46.5,55.31445207,6,5723,,,,
11224,-73.972225,40.577852,15.65,1779.75,45.75,54.42228349,4,6391,,,,
11225,-73.957204,40.663907,12.46944444,1938.825397,39.56722222,47.06751005,126,4556,,,,
11226,-73.959839,40.649368,14.60340426,2015.085106,44.4712766,52.9011677,94,3990,,,,
11228,-74.011524,40.613029,18.626,1657,51.9,61.73806586,5,5921,,,,
11229,-73.949827,40.609398,15.29666667,1771,44.33333333,52.73707617,6,4607,,,,
11230,-73.965577,40.626661,16.17777778,2068,48.57755556,57.78582513,45,4739,,,,
11232,-74.001612,40.656109,19.4025,2570,57.36791667,68.24247048,24,4073,,,,
11233,-73.923005,40.679638,9.61421875,1322.671875,30.90625,36.76478031,64,3185,,,,
11234,-73.923947,40.620023,12.19928571,1360.142857,36.02357143,42.85213151,14,5587,,,,
11235,-73.951061,40.581981,14.18875,1727.625,43.29125,51.49745749,8,5439,,,,
11236,-73.901096,40.638834,9.123333333,995.3333333,27.75,33.01023753,6,4277,,,,
11237,-73.921694,40.703134,13.52397059,1721.073529,40.96044118,48.72482496,68,4190,,,,
11238,-73.964897,40.678907,13.09903803,1943.234899,40.79138702,48.52372522,447,3737,,,,
11239,-73.874343,40.647628,7.77,910.75,33.4575,39.79964044,4,4297,,,,
11249,-73.961454,40.716221,15.87734043,2264.229787,47.57780851,56.59656793,470,4527,,,,
11251,-73.974048,40.698035,17.7,2556.5,50.5,60.07268451,2,4737,,,,
11354,-73.830603,40.762946,11.19333333,1451.878788,33.97969697,40.42082408,33,3674,,,,
11355,-73.825776,40.745959,10.24322581,1380.741935,31.60193548,37.59233862,31,3032,,,,
11356,-73.841292,40.781375,12.33,1560,36.5,43.41887098,1,4812,,,,
11357,-73.815693,40.787799,14.085,1455,43.75,52.04316727,2,4974,,,,
11358,-73.803869,40.761644,12,1777,35.5,42.22931287,1,4110,,,,
11360,-73.781587,40.781966,23.07,3951.333333,48.44333333,57.62616,3,5384,,,,
11361,-73.766053,40.760436,15.5,1871,44.5,52.93533586,1,4307,,,,
11362,-73.722042,40.764552,21.17,2040,57,67.80481222,1,4457,,,,
11365,-73.803891,40.735949,16.194,2220.4,53.564,63.71749056,5,3179,,,,
11366,-73.795328,40.725938,7.875,948.75,24.5,29.14417367,4,3080,,,,
11367,-73.830912,40.723958,8.705217391,1222.347826,46.14173913,54.88827995,92,3254,,,,
11368,-73.855118,40.754142,11.02246154,1424.846154,44.40938462,52.82754359,65,3526,,,,
11369,-73.872534,40.768104,11.9197006,1481.161677,37.08862275,44.11907195,167,4546,,,,
11371,-73.869849,40.772094,12.33195248,1582.365391,36.10178545,42.94517164,9639,3932,,,,
11372,-73.888488,40.74992,12.92682759,1500.4,38.03282759,45.24225847,145,2891,,,,
11373,-73.878935,40.736271,11.64636,1533.5,44.4564,52.88347112,250,2632,,,,
11374,-73.862482,40.730406,10.44639344,1285.57377,38.13147541,45.35960579,122,2358,,,,
11375,-73.841735,40.724243,8.585065963,1097.934037,37.4094723,44.50074113,379,2434,,,,
11377,-73.906767,40.745272,13.9253022,1702.961538,42.59802198,50.67282248,364,2413,,,,
11378,-73.907173,40.728592,13.1650165,1767.9967,55.05118812,65.48658724,303,4522,,,,
11379,-73.872848,40.723951,10.03833333,1830.166667,47.70222222,56.74456527,18,3143,,,,
11385,-73.885563,40.705217,11.7352381,1723.142857,38.71380952,46.05232605,21,3843,,,,
11411,-73.740451,40.69078,6.16,772.25,19.875,23.64246742,4,3671,,,,
11413,-73.750212,40.666194,6.908571429,969.1428571,23.29333333,27.70877356,21,2317,,,,
11414,-73.845077,40.666336,5.820833333,555.5833333,36.27666667,43.15320301,24,3694,,,,
11415,-73.827671,40.711378,6.805263158,838.3333333,25.86087719,30.76301617,114,2230,,,,
11416,-73.85322,40.683339,9.01,1236.307692,42.56307692,50.6312533,13,3101,,,,
11417,-73.844322,40.676753,6.954418605,1011.930233,31.53790698,37.51617299,43,2376,,,,
11418,-73.819254,40.700578,6.18375,683.3333333,31.26083333,37.18657779,72,2109,,,,
11419,-73.81654,40.691128,5.882112676,654.2676056,32.3284507,38.45657069,71,2338,,,,
11420,-73.807392,40.67195,4.713072917,598.78125,37.18869792,44.23811717,192,1888,,,,
11421,-73.854915,40.694701,6.828,1022.8,42.93,51.06772963,5,2390,,,,
11422,-73.741584,40.647924,6.51,983.1428571,21.66642857,25.7734758,14,,,,,
11426,-73.726034,40.723554,15.3,2142,52.5,62.45180073,1,3893,,,,
11427,-73.746804,40.727491,10.20166667,1157.333333,30.5,36.28152233,6,3547,,,,
11430,-73.784986,40.645579,2.361430299,345.3000273,26.33884125,31.33158219,25631,1166,,,,
11432,-73.797026,40.71134,7.331764706,1026.509804,24.42137255,29.05064175,51,2299,,,,
11433,-73.794242,40.696396,5.925,847.5,19.625,23.34507789,4,2544,,,,
11434,-73.780088,40.668291,3.243088235,474.6029412,12.30147059,14.63331409,68,3089,,,,
11435,-73.814992,40.701578,6.674939759,832.9186747,40.7463253,48.47012168,332,2116,,,,
11436,-73.79975,40.672203,6.209520958,1073.532934,37.84502994,45.01886226,167,2633,,,,
11691,-73.748093,40.603232,13.925,1650,41.415,49.26554909,2,3377,,,,
